fm,algorithm,lr,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys
UNI_v2,FedAvg,0.01,5,0.9253333449363709,0.9085435313262815,0.015815360430996718,0.9033471986251087,0.02117235163641539,0.8907794601157081,0.02164924969287244,0.9087832015045493,0.018343651797286056,0.9087832015045493,337.0,287.0,10442.8,6425609,09996adc59e3;2510285ffc2e;2a88773890bc;6fac89b4a80a;c7eaabd9a392
UNI_v2,FedAvg,0.03,5,0.9506666779518127,0.9337672904800651,0.018930719942343667,0.9322447834365472,0.02046563154221722,0.924554649302547,0.0216655450341921,0.934267979934203,0.018619875842496126,0.934267979934203,350.0,300.0,10831.8,6425609,3635bafca89f;65f26d812bf2;a3a4f5ba13cc;c6c46da1a506;fe2bfd04e808
UNI_v2,FedAvg,0.1,5,0.7648889183998108,0.7622457282343369,0.014015444961558434,0.6838631398176748,0.037080511976976996,0.6367333059229872,0.0382358186349297,0.7332628682643587,0.026233733033065892,0.7332628682643587,122.6,66.2,3766.4,6425609,4982097dc8b7;a32e4884b0e0;b93855405766;be7611d84efb;e8a8466ef09e
UNI_v2,FedBN,0.003,5,0.20538826342233446,0.2564686737184703,0.03459483759262226,0.1424202433096782,0.016472663100146005,0.11571960237233192,0.01315304327939803,0.1951221755165277,0.02796004214096845,0.1951221755165277,126.6,63.0,3834.2,6427145,3052601de311;a559dc50282c;c356db35dc53;e0b944aa9bf2;e595cc4e448f
UNI_v2,FedBN,0.01,5,0.23355079153681366,0.30105777054515864,0.017900732302685105,0.15950159926736748,0.034891269589484776,0.11652808804861899,0.03543872742632818,0.22027753153585508,0.020468976704747757,0.22027753153585508,106.0,38.2,3214.0,6427145,1ba1535b3b47;5c30422fce99;c2276d0300ed;cbd4c66efac7;e0e8eb8d04a4
UNI_v2,FedBN,0.03,5,0.3666248556659156,0.41887713588283154,0.16146925179826294,0.3290963828772953,0.17296050190124493,0.3110249547997149,0.18696571196518388,0.32039374981788726,0.10865501903687594,0.32039374981788726,201.4,146.6,6107.8,6427145,02f60a052ea6;440c44925724;7f21d1686f3e;82e3549391f2;95d49e79732d
UNI_v2,FedBN,0.1,5,0.9992955064737243,0.9934906427990235,0.0057246734253337496,0.9948427708276355,0.003994172060140532,0.9921272838844211,0.006631306588497741,0.9896959582473601,0.008041524805713633,0.9896959582473601,375.8,325.8,11433.6,6427145,0b992e6f4e08;5225821a10b8;646365e57e4f;a503da8deb15;b4a1add591cb
UNI_v2,FedProx,0.003,5,0.9031111359596252,0.8839707078925956,0.014205469710525753,0.8673793857991556,0.022531170480035605,0.8602243786458468,0.018251359406598968,0.87686200080609,0.021640039963928295,0.87686200080609,359.4,309.4,11137.6,6425609,0deef8e7aa1b;37d8daf94aaf;4b1647dfb3cb;531166851bdb;72a8daacb085
UNI_v2,FedProx,0.01,5,0.9182222485542297,0.9041497152156225,0.022039786168766954,0.8969810222467128,0.03036663488533245,0.8850249115775275,0.026682241213213793,0.9058241402588838,0.023558643988137423,0.9058241402588838,297.8,247.8,9237.6,6425609,05eb284f86f0;18ef8361cdc1;24070cb85028;3af9ba22ccc2;5a9ae148f593
UNI_v2,FedProx,0.03,5,0.9391111135482788,0.9225386493083809,0.02363426722606904,0.9168469292395522,0.03574983143795167,0.9060352348791667,0.03657582103562144,0.9254639242814354,0.026868789384572152,0.9254639242814354,285.2,235.2,8825.6,6425609,0c541d3e6767;2fe2f5b078bc;5f794406c0f1;68be14540dea;9feb11fbb2ff
UNI_v2,FedProx,0.1,5,0.7760000228881836,0.7708706265256307,0.0327627093053607,0.6673023504523948,0.05235471701858026,0.6303732310066261,0.06012648338319848,0.7200277717723816,0.05230386893176946,0.7200277717723816,121.6,69.8,3777.0,6425609,33cfcb090b2c;5989fb5acc48;5feb19268557;a302ebe9c700;a7c42613be06
UNI_v2,SCAFFOLD,0.003,5,0.8435555696487427,0.8265256305939788,0.12440686990583208,0.7529769718322205,0.21118960461108938,0.7403509812831109,0.23508669113862452,0.8039493518044832,0.1751573902347468,0.8039493518044832,545.0,486.8,16860.0,6425609,23d66af8881c;242648d0ea79;2bb387214df0;60f100dce9d6;fcf5ca752a8f
UNI_v2,SCAFFOLD,0.01,5,0.9155555725097656,0.9046379170056957,0.012960099945243258,0.8939437469467462,0.017861978629555318,0.8932466531976118,0.01742389314064794,0.9094806202159867,0.012367039535851828,0.9094806202159867,361.0,311.0,11195.0,6425609,4db4cc373d4c;8ec54c589cd1;c57ab2121f22;d060e2f2bdd8;dcb4bce65812
UNI_v2,SCAFFOLD,0.03,5,0.769777798652649,0.765500406834825,0.02739663289853088,0.6511745626164382,0.09721019013117208,0.6051028009914743,0.10942237421808472,0.730255623642173,0.05348277561665313,0.730255623642173,100.0,31.6,3087.0,6425609,354d2de1826b;391936f1bb9b;3e9b3f76c17f;3f09fba3537d;929b139121b4
UNI_v2,SCAFFOLD,0.1,5,0.5755555748939514,0.5759153783563873,0.051584345662903715,0.4064713258752482,0.06338177820577236,0.320553291643254,0.07101269965581151,0.5008977556483063,0.06768954164586762,0.5008977556483063,100.0,7.2,3087.0,6425609,0fb1f947b721;1a39a52f0f74;1c131086a8cf;66ae729adc05;f663566a1969
Virchow2,FedAvg,0.003,5,0.9231111407279968,0.8935720097640358,0.021782956256508546,0.8883530820902014,0.029360768680109596,0.8735031441663447,0.02887390607383455,0.8937176160436515,0.024728426230339832,0.8937176160436515,343.6,293.6,10625.2,10619913,012a457a8097;6d49efb56749;a1020737051f;c66b98895c96;dafb18e51914
Virchow2,FedAvg,0.01,5,0.9320000290870667,0.9075671277461351,0.03650013583733209,0.900773644464177,0.0547899123055481,0.8922473415676146,0.05540223749383663,0.9104741820140996,0.03015024978631933,0.9104741820140996,277.0,226.0,8565.8,10619913,3deb92923938;4a5dd57c803f;4c1873b60972;532e142c67db;952a520473a1
Virchow2,FedAvg,0.03,5,0.9244444608688355,0.902359641985354,0.028669589792429385,0.8920827352315939,0.045740967565932836,0.8832084802744194,0.043254007454863595,0.9048138806914144,0.032259655725285684,0.9048138806914144,303.4,253.4,9393.4,10619913,251531333514;430e91d030fa;987269280cfe;a4dd39987d50;fecadf1a7af1
Virchow2,FedAvg,0.1,5,0.4995555579662323,0.503173311635476,0.02101096080921647,0.3097341754939108,0.03384103930483288,0.23494357607806346,0.018707011865840277,0.419132467542003,0.04079515449231297,0.419132467542003,104.2,31.8,3217.4,10619913,027529495645;0a525d0a32fa;a1932b58c2df;f294a05fdb1a;f52e7f33ce3c
Virchow2,FedBN,0.003,5,0.21758201249989254,0.2808787632221318,0.01740758695784006,0.1432068986688898,0.019643907561903748,0.10804452090111324,0.020694441736146412,0.19079656331431913,0.01918476109947738,0.19079656331431913,136.8,76.8,4163.4,10621449,549055719557;5838e8dcf9e7;6542a34ee475;66ae06de3dff;93cc2ec3db60
Virchow2,FedBN,0.01,5,0.24540737108617133,0.30496338486574454,0.07569402179690464,0.17255188767792431,0.05345271405666222,0.14175397239348225,0.05667590394401571,0.2265207624281779,0.04216720974582365,0.2265207624281779,160.2,110.2,4854.6,10621449,707a2e4d10c7;7da44eaaee52;a3db8736cef9;d21fdbc41197;e0cfc1bbb703
Virchow2,FedBN,0.03,5,0.30799258665362333,0.3593165174938975,0.05083189088952594,0.2502135986734609,0.069126839210264,0.2307596525895347,0.07661488673350471,0.28303448701914186,0.03736559920880352,0.28303448701914186,134.0,82.8,4081.2,10621449,62147e5a08b8;6e7cbf32d98a;94ca5d0bd137;95b3e0156209;ae9ea05e470c
Virchow2,FedBN,0.1,5,0.9993399339933994,0.9899104963384865,0.006344536595481817,0.9912876946726591,0.004577325835858476,0.986424301222397,0.008891039266647206,0.9839640784967887,0.008135991783251778,0.9839640784967887,351.4,301.4,10693.4,10621449,082d9c96915a;2f77e89481b5;383af6f1ec01;8a8009cee137;a88e448b5094
Virchow2,FedProx,0.003,5,0.9168889164924622,0.8930838079739626,0.00834953525296357,0.8852284266834769,0.012284239568135968,0.8692591595080374,0.011412523502251287,0.8905547856170857,0.010905015632815821,0.8905547856170857,295.8,245.8,9175.2,10619913,3973a15bf7f4;5cd47daed851;7178201917f0;9a3fe40e415c;bf3552e2306f
Virchow2,FedProx,0.01,5,0.9222222566604614,0.8989422294548414,0.02607173289459648,0.8914973704058508,0.03781967315049676,0.8830422508880718,0.035781138940356255,0.8940342911359448,0.024952907266334045,0.8940342911359448,203.0,153.0,6299.8,10619913,89d361d100d8;a60be04bcba7;d3c329ee2459;f59f4c702f8f;f6572ea54693
Virchow2,FedProx,0.03,5,0.9204444527626038,0.8981285598047194,0.03480471333956892,0.8928872566071278,0.047151641944288385,0.8846305248044267,0.050051024998729085,0.8971191456486288,0.0393621241847993,0.8971191456486288,326.4,276.4,10125.4,10619913,3cbb582e2e37;63b7cee8384c;795eceba600a;7f2896dd7e20;c7973dd85c29
Virchow2,FedProx,0.1,5,0.5160000145435333,0.5157038242473556,0.05544428822138928,0.32163948207714654,0.06467739948435562,0.2502473837440743,0.06596714535366498,0.4276873154672394,0.062394358795715754,0.4276873154672394,100.8,21.6,3113.0,10619913,4929cb8f67a8;5ea245b5b345;7332182a040a;9fc5613f7eb4;ca4fe8838fd0
Virchow2,SCAFFOLD,0.003,5,0.9231111288070679,0.9026851098454027,0.005625512129355126,0.8979089033500521,0.009621747408624351,0.8897169618487274,0.008882799408125733,0.9129425408717097,0.0046099079439565925,0.9129425408717097,450.4,400.4,13903.8,10619913,01c7c0cca63a;c53b5d709657;cfd5d18f81c0;e80cbcba548f;f46f230d9a28
Virchow2,SCAFFOLD,0.01,5,0.8475555777549744,0.8362896663954433,0.030457775514654246,0.7691111591682356,0.08861499127121113,0.7655984318740555,0.09056921468978903,0.8254018247874646,0.0519779995236062,0.8254018247874646,113.8,60.6,3512.4,10619913,16d47e93db7f;205eda87d20b;31ac075c909f;3b7c1435bc95;a7a166a5dc8c
Virchow2,SCAFFOLD,0.03,5,0.5968888998031616,0.6009764035801465,0.06278873117080559,0.4102119191396857,0.023467136852678795,0.3270880125414132,0.03079569857557967,0.5153206741831958,0.04570539140416254,0.5153206741831958,100.0,14.4,3087.0,10619913,b0dc30f7a14f;c1ab335da9b5;cd558d9a230d;ef1b2eb7da91;f53c0c851165
Virchow2,SCAFFOLD,0.1,5,0.39111111760139466,0.3666395443449959,0.12417409304838001,0.18554729912449716,0.10202629959209279,0.11576872265243361,0.09388815232618067,0.2699410691905728,0.11432151118270159,0.2699410691905728,100.0,3.6,3087.0,10619913,39793e072cf2;3a0bcc967740;3aa76d11955c;7066b43afa27;d4c6fc2a0898
